0,1,2
0.13435795030830416,1.0198964744022447,0.0
0.09549918490218465,0.9823387752434152,0.0
0.4538417719225862,0.8483790846448411,0.0
0.7028412263635426,0.6591582180944058,0.0
0.994414512330903,0.5896061236841261,0.0
0.8969335448982321,0.20521954668415604,0.0
1.1855591675329757,1.1161591124354515,1.0
0.9394615019293058,-0.16273762854646495,0.0
0.7697982493703982,-0.49183613305091645,0.0
0.895287670874357,-0.7316377636988022,0.0
0.6302529703212078,-0.7231198304239288,0.0
0.40059646886336403,-0.912121490615291,0.0
0.06969655055472083,-1.0261407348693108,0.0
-0.10396194159527458,-0.9431094750142671,0.0
-0.3661209281434248,-0.858655134049319,0.0
-0.6898194478521936,-0.9791938453259205,0.0
-1.1140059691133108,-0.5552426834358127,0.0
-0.9069160947803647,-0.4871803971192833,0.0
-1.042892974729338,-0.012811668505136542,0.0
-0.9579468489886074,0.9379316802664288,1.0
-1.0792125838542896,1.0690820747120864,1.0
-0.8476551392091433,0.4838711372588511,0.0
-0.6763428269763192,0.708562084154564,0.0
-0.5262643176230853,0.8634257070285948,0.0
-0.30165482416241274,0.8785539733854973,0.0
0.08523696707543661,0.9130962879162793,0.0
0.33838132605019905,0.9404028019272781,0.0
0.4632645159190911,0.9276358502306874,0.0
0.7264309376256425,0.7556889818127247,0.0
0.7570041108530516,0.7062540539371044,0.0
0.852541155802596,0.30483909976175105,0.0
1.136389883968318,0.12218593943918238,0.0
1.0184341004149409,-0.14678442113580525,0.0
0.9839804299315195,-0.33354308079531625,0.0
0.9468030743460925,-0.6502928923421499,0.0
0.528822520024057,-0.8764511962486259,0.0
0.33911394173106313,1.0394361849125993,1.0
0.07883689089037661,0.9998169792039764,1.0
-0.12152976290452228,-0.9241752576350817,0.0
-0.3832796781392209,-1.1642185959373965,0.0
-0.5936147493766967,1.1068765160169651,1.0
-0.9642561694819366,-0.6835761380389382,0.0
-0.8631567564179182,-0.45416173890854106,0.0
-0.8739165759688869,-0.11154164584777398,0.0
-0.8940607496518153,-0.053203002741976035,0.0
-0.9460198696736026,0.31452750697574555,0.0
-0.7785036945999217,0.3329601705698985,0.0
-0.814582356924779,0.7110885474684158,0.0
-0.6904989562411393,0.8159731153625513,0.0
-0.1495789906626191,1.026960344747139,0.0
0.135355060825343,0.9364773454528539,1.0
0.1442604796272174,1.0951876741130224,0.0
0.45000799950818227,0.9834496287076266,0.0
0.5517729759195832,0.7738912645571511,0.0
0.7384953232978293,0.969262006328125,1.0
0.9848450280845208,0.4052415313728571,0.0
0.9053182802102201,0.2427838256584436,0.0
0.9065677195023364,-0.135414028185765,0.0
0.9691502774988356,-0.4956864017737874,0.0
0.887421625867094,-0.44044046131969916,0.0
0.6250386754452244,-0.6906071310058932,0.0
0.42415300076660484,-0.669233911854386,0.0
0.21431487655533143,-0.9548922211926965,0.0
-0.08148381753721705,-1.0440924820477913,0.0
-0.21899939388294984,-0.8641361141065189,0.0
-0.5674534067110262,-0.9146307284241656,0.0
-0.6398011741798505,-0.6665885009940292,0.0
-1.0023759480958887,-0.36497479323422044,0.0
-1.0161172766450925,-0.2631697648247002,0.0
-0.9785658020202297,-0.1252592532379823,0.0
-0.9590843819710076,0.11104216292534486,0.0
-0.964018499499987,0.46501183091447823,0.0
-0.7806192457337963,0.6683249996586891,0.0
-0.8705977724790855,0.7407690452013285,0.0
-0.3547557977687942,1.033021672259824,0.0
-0.34575882214296316,0.9608470578317724,0.0
0.15849862028988682,0.970208512094914,0.0
0.4426841579468768,0.9365393088097622,0.0
0.5351872712647252,0.8161384417046419,0.0
0.7849868831605925,0.5247843460985983,0.0
0.9765385570617766,0.5038569526103764,0.0
0.9711486354263638,0.068828987390462,0.0
0.807489742265057,-0.18276726643830007,0.0
0.915711009876178,-0.3866775760575541,0.0
0.7478248256548792,-0.43334464074110585,0.0
0.47366247489855584,-0.8386143047445145,0.0
0.48204069074809075,-0.7857959748551611,0.0
0.18622848284418933,-1.0797872154726593,0.0
-0.07359121071167685,-0.885834013192601,0.0
-0.2759066073322087,-0.9140952049038358,0.0
-0.5580014189666704,-0.8730685892253089,0.0
-0.8610103791886219,-0.692073576671139,0.0
-0.8377027237249889,1.0500277840453633,1.0
-0.8740629329501362,-0.25122274564971303,0.0
-1.0792857911835334,-0.2544669164874386,0.0
-0.8896991597683308,0.21595132243558007,0.0
-0.8016145066926481,0.45123501414260997,0.0
-0.95455945345315,0.6726355908115516,0.0
-0.5133708278399183,0.945099917985567,0.0
-0.3035521458354548,0.8550599526204419,0.0
-0.23579969763436726,1.0857494349262262,0.0
0.19947951050651924,0.9864414478632119,0.0
0.23723134275700555,1.1642046161828197,0.0
0.6047779198264117,1.07492183565199,0.0
0.8074427619117144,0.6712109602022731,0.0
0.9059543219451174,0.2895503714374096,0.0
0.9533817971635978,0.34685222787583603,0.0
1.1265454945765248,-0.14561279286325626,0.0
1.0323880997126498,-0.26601876704721567,0.0
0.7703681678062615,-0.4879883033794104,0.0
0.7792077230758995,-0.657447203485677,0.0
0.4235607518496918,-0.9554265850375522,0.0
0.26826394515825847,-1.046006520088314,0.0
-0.03254738155999565,-1.0436422346708005,0.0
-0.35655557252585524,-1.1126765584380425,0.0
-0.3673642424250155,-0.9760758334512902,0.0
-0.5990749512335566,-0.7263709182689976,0.0
-0.8903791384239615,-0.47050690635114656,0.0
-0.9294489611699743,-0.24745374812109389,0.0
-0.9998000053404117,-0.16198654225910705,0.0
-0.95859348380684,0.06839199536820506,0.0
-0.8799790810321388,0.236966180890299,0.0
-0.7465872486683442,0.542294793052904,0.0
-0.5649317109683913,0.5847629044080148,0.0
-0.4158356742812611,0.9001134909414678,0.0
-0.2991526143391813,1.0131363686900663,0.0
0.08202682401177595,1.0097064409822338,0.0
0.3236749709351804,1.1418343024993167,0.0
0.5083750299575512,0.8170848614006084,0.0
0.7760357868041109,0.6466818531337246,0.0
0.9924228289637294,0.3568767835481562,0.0
1.1692534482726367,0.22145961565412592,0.0
0.9139584048488674,-0.04200888002718381,0.0
0.8796953726752063,-0.26963205042879923,0.0
0.8850395027636316,-0.4261969384360285,0.0
0.8740451552215847,-0.8281565754367347,0.0
0.43334737732921463,-0.7609309309944928,0.0
0.2929018639426042,-0.8903868521638446,0.0
0.034540494505268554,-1.0661861108791422,0.0
-0.10966879263554699,-0.9783796231091549,0.0
-0.6398230519798618,1.0530432603511848,1.0
-0.7735349027198268,-0.833689063264106,0.0
-0.6752122718067644,-0.589297136749987,0.0
-0.9896198961776047,-0.43741380748912373,0.0
-0.9586608863095386,-0.12156513779424401,0.0
-1.0361511850667213,1.19711348471904,1.0
-1.0125985994528748,0.3233852289033776,0.0
-0.679245445315377,0.49401896423674024,0.0
-0.6599112538104659,1.0910674143154466,1.0
-0.3893922662651806,0.8316992445188733,0.0
-0.015256237052458682,1.0035086989880497,0.0
-0.0007492328613215374,0.9017870845129756,0.0
0.1866673342976686,0.9489513959060605,0.0
0.4943004391461178,0.8431754276199114,0.0
0.7982014067653643,0.522529934797302,0.0
0.8743245355299843,1.2234511833447648,1.0
1.0280530827410834,0.20186861615216062,0.0
0.9500428688071457,-0.07224552521771116,0.0
0.9820312425993917,-0.29859579855576307,0.0
0.770353594416535,-0.5271032344671942,0.0
0.4797857540470694,-0.7522017170437666,0.0
0.34675604002948335,-0.9372452594443894,0.0
0.3601781194346339,-0.9202483529974789,0.0
0.09176674458985826,-1.1110483085051053,0.0
-0.10334074593361313,-1.0370558826447014,0.0
-0.531780261339343,1.1443442113461064,1.0
-0.7222323907276706,-0.6944580057731328,0.0
-0.8443563951799449,-0.5862920899018002,0.0
-1.1985054142551028,-0.4932163685201836,0.0
-1.1863009552837465,-0.1423086043032244,0.0
-0.9821235418211534,0.13880343204482765,0.0
-0.9155991847419924,0.3563265343753584,0.0
-0.8165620430078976,0.3885970582971069,0.0
-0.5279031237698939,0.7667340590853492,0.0
-0.3623726732226679,1.0035027334473656,0.0
-0.29815511084524726,1.2500496758563808,1.0
-0.08877796541020262,1.0951035348606302,0.0
0.17936921432278646,0.8287848180106412,1.0
0.6192005476496164,1.0432276814348551,1.0
0.7340117673049776,0.829360128578094,0.0
0.8091909381384128,0.5078686467181172,0.0
0.8898448977404488,0.2544444634523474,0.0
0.9841169541161415,-0.04604851766294877,0.0
1.060579754901601,-0.1864897678950919,0.0
0.8020311215642225,-0.33239715387508373,0.0
0.8081436074611552,-0.8429698609704666,0.0
0.5154844015622915,-0.8243532203893801,0.0
0.3525753074754062,-1.0002961305153817,0.0
0.29932771100645106,-0.9752864021120107,0.0
-0.21323664382424742,-0.9314556541254375,0.0
-0.40201718978415524,-0.9634663304552041,0.0
-0.5316590740632301,-0.7292833948290236,0.0
-0.8424807289224595,-0.7297115833651289,0.0
-0.874957145878379,-0.4491401823043359,0.0
-1.010755587005087,-0.3453981319321701,0.0
-0.8511830589088306,1.0805336123962008,1.0
-0.8932565947738269,0.2433235049087895,0.0
-0.9200103957197386,0.45083123437637074,0.0
-0.7630456182590677,0.7581019204621464,0.0
-0.591212076783976,0.9406345826686113,0.0
-0.1968260369771503,0.968706733295557,0.0
-0.025378936224475977,0.9391626900979518,0.0
0.3376678791594816,0.9560537186378876,0.0
0.540229611806242,0.8695667156029008,0.0
0.6236691789705563,0.6844469015600007,0.0
0.9626849366167504,0.7133225601687341,0.0
0.9322353513949152,1.1882226074603275,1.0
1.0127193068659084,0.11781816709851387,0.0
0.8262845405698668,-0.15282343054037584,0.0
0.9179071334373617,-0.4138308729782245,0.0
0.8001247679839026,1.1515779278121243,1.0
0.7514710152654052,-0.9404402061427101,0.0
0.4124730264497475,-0.9618341445080997,0.0
0.1888733723535297,1.04316537376757,1.0
0.13629066582128047,-0.9928605548562905,0.0
-0.5618321204673633,-0.8980126999168471,0.0
-0.560298957013165,-0.8872390372928243,0.0
-0.7778297527390208,-0.5335195435100912,0.0
-0.8920030103607774,-0.4398626485403552,0.0
-0.7769177256672878,-0.07973377328211076,0.0
-0.9843684337000045,0.1362719660357573,0.0
-0.9794392798563759,1.1178358498254317,1.0
-0.8939152898531911,0.360948401422121,0.0
-0.7328454751909916,0.6389386611886152,0.0
-0.714373139572014,1.0165067018040734,1.0
-0.39295094873682335,0.8709952412709443,0.0
-0.06957614718985877,0.821886544135864,0.0
0.1881072929100651,0.7952106742075632,0.0
0.3478835597610427,0.8633992155471722,0.0
0.6129361183850182,0.8319565035823401,0.0
0.7218253029594122,0.4683853640303324,0.0
1.0106847821900076,0.26434008235561884,0.0
0.9999800345760803,0.20439247669619892,0.0
0.9329105116718545,-0.13938822798809145,0.0
0.9586711759917823,1.0571146844507693,1.0
0.7253762178502847,-0.4305612123009416,0.0
0.4620935316122766,-0.7574924309661623,0.0
0.5266804466885762,-0.9974142765756304,0.0
0.2237369629795234,-0.8521859815118642,0.0
0.12090258338767493,-0.9785225545840281,0.0
-0.3225715877697297,1.2388134785934195,1.0
-0.6144200181170645,-0.5996264285508472,0.0
-0.6784201886919591,-0.5648078525583307,0.0
-0.89168415745313,-0.27540256861671164,0.0
-0.9615103285406003,-0.25817191504500847,0.0
-1.0093802883357885,1.0421668298457194,1.0
-0.7931956912013212,0.35211655082887633,0.0
-0.9356902891136225,0.49022073693929813,0.0
-0.6120236326063768,0.6784124689770337,0.0
-0.4663620271061406,0.89163200332756,0.0
-0.37419710363787834,1.0854720141112812,1.0
-0.10082589129708155,1.1323635720057375,0.0
0.19663523548289663,1.1403882685727509,0.0
0.34888653066294373,0.9178220678774927,0.0
0.38798259646109784,0.8879389759092741,0.0
0.8082969550885788,0.7038257538284264,0.0
1.0635454223901597,1.1156540136250888,1.0
0.876632980670412,0.37548304966728446,0.0
1.0121391403541582,-0.18097269457588333,0.0
0.9642786228632453,-0.37442270630156466,0.0
1.0135926758336438,-0.5718475797558075,0.0
0.7954339456842657,-0.7510303069592572,0.0
0.45623305886311255,-0.9246856212993568,0.0
0.29456385602561796,0.9445621649697742,1.0
-0.07920340049560509,-1.0209847029222052,0.0
-0.11158978906610523,-0.8733981059403426,0.0
-0.4274408021528986,-0.9738960597519983,0.0
-0.48153779471244956,-0.8444186607085391,0.0
-0.7749242822268683,-0.5347054927190851,0.0
-1.0515096538211068,-0.3082571608391694,0.0
-1.1630941516700934,-0.04792687676548888,0.0
-0.8061055917256617,0.09142521540670098,0.0
-1.0343442638119356,0.5739115882785608,0.0
-0.6700506779584984,0.7085018432919705,0.0
-0.6952772511038019,1.2252614934634298,1.0
-0.43929900996852844,0.7949828877856668,0.0
-0.21925198305683857,0.8576042851943251,0.0
0.21297403248048885,1.0533244559518613,0.0
0.5196466760806507,0.9803250937926705,0.0
0.7010551869752326,0.8533869276052655,0.0
0.7508483703016785,0.5676320627627569,0.0
0.9073407902435956,0.33281110665216584,0.0
0.9901481693070744,1.1044747215300075,1.0
0.9124872027645082,1.081764034881708,1.0
1.1435838187482523,-0.2981771118339685,0.0
0.9641904278923392,-0.3984360851371339,0.0
0.6575303149771575,-0.8587763115370912,0.0
0.47136493523066253,-0.9405922809597552,0.0
0.40351204686354075,-0.8389795814941284,0.0
-0.07294078308882916,-0.9259711675204434,0.0
-0.22106285488019262,-0.8831088121803274,0.0
-0.578747704529173,-0.8698990730451004,0.0
-0.47149160604813123,-0.7518203754584136,0.0
-0.88310580935682,-0.6015762903865336,0.0
-0.8705824619493439,-0.4013860988278145,0.0
-1.0823050543751658,-0.08309167546713793,0.0
-1.0579074892363667,0.1177531235242952,0.0
-0.8234788665682363,0.3569320089858047,0.0
-0.806842140918681,0.7374493638224279,0.0
-0.5541473222348143,1.3193181530813145,1.0
-0.30382018633580943,0.9024479007365839,0.0
-0.23796977693183513,0.9409817859193583,0.0
0.12179610179272538,1.1663179647163988,0.0
0.45779730588402257,0.867300019973971,0.0
0.7237063870448888,0.7640292941167331,0.0
1.04766612697952,0.5884772997915565,0.0
0.8407794563274098,0.32386637728208223,0.0
0.8934373029377614,0.19931668233869929,0.0
0.9399201910980135,-0.07340822579202305,0.0
0.7968389005602403,-0.2768952532120056,0.0
0.8324182830750231,-0.44289321635548373,0.0
0.788320246437016,-0.7290048093322115,0.0
0.46711177107599006,-0.8854044859059798,0.0
0.1219411650978168,-0.9248829112336567,0.0
-0.06453501016304097,-1.082428055698494,0.0
-0.19757239642571225,-1.1141986637076555,0.0
-0.5410432541676871,-0.8248137632729282,0.0
-0.6473770470526037,-0.6698021430706413,0.0
-0.7206756171059616,-0.5462675442682914,0.0
-1.0189186364146627,-0.3235296526424885,0.0
-1.0554103167105016,-0.09631766844759784,0.0
-1.0133574736789792,0.09928196495820188,0.0
-1.0432669358996534,0.3257081426143667,0.0
-0.8063709007019061,0.619675093782474,0.0
-0.5819175693145855,0.8990196173126886,0.0
-0.3407710793401832,0.9112745645774709,0.0
-0.2594197755451022,0.8950659786772889,0.0
0.21259015604124293,1.2183117826652854,0.0
0.09804396762058137,0.9272783037522501,0.0
0.37996393772606213,0.9313624580587964,0.0
0.9346196976585147,0.5777530030237367,0.0
0.750041966836523,0.9619020368404179,1.0
0.7078777259997414,0.21503856167769184,0.0
0.9694959498906262,0.225987577478354,0.0
0.9958416622607305,-0.272675276565369,0.0
0.8736562481156536,-0.33099920587251025,0.0
0.7634767843506138,-0.6764937672063557,0.0
0.5391286594397385,-0.7773756441495262,0.0
0.41888186969296076,-1.0324082060785473,0.0
0.2143509088080896,-0.967203585398168,0.0
