AnomalyRate,samples_seen_AnomalyRate,SADWIN,samples_seen_SADWIN,PADWIN,samples_seen_PADWIN,NDKSWIN,samples_seen_NDKSWIN,param,window,estimators
1,4500,0,4600,0,4600,1,4500,,,
1,4600,0,4700,0,4700,0,4600,,,
1,4700,0,4800,0,4800,0,4700,,,
1,4800,0,4900,0,4900,0,4800,,,
1,4900,0,5000,0,5000,0,4900,,,
1,5000,0,5100,0,5100,0,5000,,,
1,5100,0,5200,0,5200,0,5100,,,
1,5200,0,5300,0,5300,0,5200,,,
1,5300,0,5400,0,5400,0,5300,,,
1,5400,0,5500,0,5500,0,5400,,,
1,5500,0,5600,0,5600,0,5500,,,
1,5600,0,5700,0,5700,0,5600,,,
1,5700,0,5800,0,5800,0,5700,,,
1,5800,0,5900,0,5900,0,5800,,,
1,5900,0,6000,0,6000,1,5900,,,
1,6000,0,6100,0,6100,0,6000,,,
1,6100,0,6200,0,6200,0,6100,,,
1,6200,0,6300,0,6300,0,6200,,,
1,6300,0,6400,0,6400,0,6300,,,
1,6400,0,6500,0,6500,0,6400,,,
1,6500,0,6600,0,6600,0,6500,,,
1,6600,0,6700,0,6700,0,6600,,,
1,6700,0,6800,0,6800,0,6700,,,
1,6800,0,6900,0,6900,0,6800,,,
1,6900,0,7000,0,7000,0,6900,,,
1,7000,0,7100,0,7100,0,7000,,,
1,7100,0,7200,0,7200,1,7100,,,
1,7200,0,7300,0,7300,0,7200,,,
1,7300,0,7400,0,7400,0,7300,,,
1,7400,0,7500,0,7500,0,7400,,,
1,7500,0,7600,0,7600,0,7500,,,
1,7600,0,7700,0,7700,0,7600,,,
1,7700,0,7800,0,7800,0,7700,,,
1,7800,0,7900,0,7900,0,7800,,,
1,7900,0,8000,0,8000,1,7900,,,
1,8000,0,8100,0,8100,0,8000,,,
1,8100,0,8200,0,8200,0,8100,,,
1,8200,0,8300,0,8300,0,8200,,,
1,8300,0,8400,0,8400,0,8300,,,
1,8400,0,8500,0,8500,0,8400,,,
1,8500,0,8600,0,8600,0,8500,,,
1,8600,0,8700,0,8700,0,8600,,,
1,8700,0,8800,0,8800,0,8700,,,
1,8800,0,8900,0,8900,0,8800,,,
1,8900,0,9000,0,9000,0,8900,,,
1,9000,0,9100,0,9100,0,9000,,,
1,9100,0,9200,0,9200,0,9100,,,
1,9200,0,9300,0,9300,0,9200,,,
1,9300,0,9400,0,9400,0,9300,,,
1,9400,0,9500,0,9500,0,9400,,,
1,9500,0,9600,0,9600,0,9500,,,
1,9600,0,9700,0,9700,0,9600,,,
1,9700,0,9800,0,9800,0,9700,,,
1,9800,0,9900,0,9900,0,9800,,,
1,9900,,,,,0,9900,,,
1,500,0,1000,0,1000,0,500,result_Number0_for_WS500_NE30updated_count.csv,500,30
1,1000,0,1500,0,1500,1,1000,,,
1,1500,0,2000,0,2000,0,1500,,,
1,2000,0,2500,0,2500,0,2000,,,
1,2500,0,3000,0,3000,0,2500,,,
1,3000,0,3500,0,3500,0,3000,,,
1,3500,0,4000,0,4000,0,3500,,,
1,4000,0,4500,0,4500,0,4000,,,
1,4500,0,5000,0,5000,0,4500,,,
1,5000,0,5500,0,5500,0,5000,,,
1,5500,0,6000,0,6000,0,5500,,,
1,6000,0,6500,0,6500,1,6000,,,
1,6500,0,7000,0,7000,0,6500,,,
1,7000,0,7500,0,7500,0,7000,,,
1,7500,0,8000,0,8000,0,7500,,,
1,8000,0,8500,0,8500,0,8000,,,
1,8500,0,9000,0,9000,0,8500,,,
1,9000,0,9500,0,9500,0,9000,,,
1,9500,,,,,0,9500,,,
,id,mean_acc_[O_IFA],current_acc_[O_IFA],mean_acc_[SADWIN_IFA],current_acc_[SADWIN_IFA],mean_acc_[PADWIN_IFA],current_acc_[PADWIN_IFA],mean_acc_[NDKSWIN_IFA],current_acc_[NDKSWIN_IFA],mean_f1_[O_IFA],current_f1_[O_IFA],mean_f1_[SADWIN_IFA],current_f1_[SADWIN_IFA],mean_f1_[PADWIN_IFA],current_f1_[PADWIN_IFA],mean_f1_[NDKSWIN_IFA],current_f1_[NDKSWIN_IFA],mean_precision_[O_IFA],current_precision_[O_IFA],mean_precision_[SADWIN_IFA],current_precision_[SADWIN_IFA],mean_precision_[PADWIN_IFA],current_precision_[PADWIN_IFA],mean_precision_[NDKSWIN_IFA],current_precision_[NDKSWIN_IFA],mean_recall_[O_IFA],current_recall_[O_IFA],mean_recall_[SADWIN_IFA],current_recall_[SADWIN_IFA],mean_recall_[PADWIN_IFA],current_recall_[PADWIN_IFA],mean_recall_[NDKSWIN_IFA],current_recall_[NDKSWIN_IFA],true_value,predicted_value_[O_IFA],predicted_value_[SADWIN_IFA],predicted_value_[PADWIN_IFA],predicted_value_[NDKSWIN_IFA],mean_kappa_[O_IFA],current_kappa_[O_IFA],mean_kappa_[SADWIN_IFA],current_kappa_[SADWIN_IFA],mean_kappa_[PADWIN_IFA],current_kappa_[PADWIN_IFA],mean_kappa_[NDKSWIN_IFA],current_kappa_[NDKSWIN_IFA],mean_kappa_m_[O_IFA],current_kappa_m_[O_IFA],mean_kappa_m_[SADWIN_IFA],current_kappa_m_[SADWIN_IFA],mean_kappa_m_[PADWIN_IFA],current_kappa_m_[PADWIN_IFA],mean_kappa_m_[NDKSWIN_IFA],current_kappa_m_[NDKSWIN_IFA],training_time_[O_IFA],testing_time_[O_IFA],total_running_time_[O_IFA],training_time_[SADWIN_IFA],testing_time_[SADWIN_IFA],total_running_time_[SADWIN_IFA],training_time_[PADWIN_IFA],testing_time_[PADWIN_IFA],total_running_time_[PADWIN_IFA],training_time_[NDKSWIN_IFA],testing_time_[NDKSWIN_IFA],total_running_time_[NDKSWIN_IFA],model_size_[O_IFA],model_size_[SADWIN_IFA],model_size_[PADWIN_IFA],model_size_[NDKSWIN_IFA],param,window,estimators
0,9999,0.463446,0.463446,0.428043,0.428043,0.469047,0.469047,0.455846,0.455846,0.413060,0.413060,0.389911,0.389911,0.419037,0.419037,0.407306,0.407306,0.320935,0.320935,0.311716,0.311716,0.325963,0.325963,0.317403,0.317403,0.316647,0.316647,0.308026,0.308026,0.322071,0.322071,0.312906,0.312906,0.000000,0.000000,0.000000,0.000000,1.000000,-0.035241,-0.035241,-0.055495,-0.055495,-0.020834,-0.020834,-0.044911,-0.044911,-0.521986,-0.521986,-0.622411,-0.622411,-0.506099,-0.506099,-0.543546,-0.543546,11.195937,488.727200,499.923137,4.542952,481.867199,486.410151,4.393477,473.357903,477.751379,1.367197,473.292191,474.659389,619.712891,642.961914,669.313477,584.277344,result_Number0_for_WS100_NE30.csv,100,30
1,9999,0.410541,0.410541,0.422042,0.422042,0.416842,0.416842,0.401140,0.401140,0.385587,0.385587,0.397433,0.397433,0.391657,0.391657,0.377106,0.377106,0.324681,0.324681,0.343022,0.343022,0.330673,0.330673,0.319821,0.319821,0.309741,0.309741,0.325397,0.325397,0.315052,0.315052,0.305805,0.305805,0.000000,0.000000,0.000000,1.000000,0.000000,-0.017089,-0.017089,0.019572,0.019572,-0.004530,-0.004530,-0.026207,-0.026207,-0.672057,-0.672057,-0.639433,-0.639433,-0.654184,-0.654184,-0.698723,-0.698723,10.581518,3245.111267,3255.692785,5.586926,3202.946043,3208.532969,5.407185,3191.845516,3197.252700,1.112356,3195.575427,3196.687782,2081.326172,2116.497070,2164.922852,2022.066406,result_Number0_for_WS500_NE30.csv,500,30
